Species,atoll,reference,Order,Family
"Sceliphron caementarium (Drury, 1773)",Abariringa,"van Zwaluwenburg, R.H. (1955) The insects and certain other arthropods of Canton Island",Hymenoptera,Sphecidae
"Sceliphron caementarium (Drury, 1773)",Kiritimati,"Krauss, N.L.H. (1953) Insects and other invertebrates from Palmyra atoll and Christmas Island",Hymenoptera,Sphecidae
"Sceliphron caementarium (Drury, 1773)",Kwajalein,"Krombein, K.V. (1948) The Aculeate Hymenoptera of Micronesia - I. Scoliidae, Mutillidae, Pompilidae and Sphecidae",Hymenoptera,Sphecidae
"Sceliphron caementarium (Drury, 1773)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Hymenoptera,Sphecidae
"Sceliphron caementarium (Drury, 1773)",Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Hymenoptera,Sphecidae
"Sceliphron caementarium (Drury, 1773)",Takapoto,"Rivière, F. (1979) La vie animale terrestre à Takapoto",Hymenoptera,Sphecidae
"Sphex sericeus (Fabricius, 1804)",Diego Garcia,"Barnett, L.K., & Emms, C. (1996) An annotated checklist of the Chagos archipelago terrestrial fauna (omitting birds) recorded during the 1996 'Friends of the Chagos' expedition",Hymenoptera,Sphecidae
"Sphex torridus (F.Smith, 1873)",Aldabra,"Parnaudeau, R., & Madl, M. (2009) Liste des Hyménoptères des îlots coralliens francais et mauriciens de l'océan Indien occidental",Hymenoptera,Sphecidae
"Sphex torridus (F.Smith, 1873)",Astove,"Parnaudeau, R., & Madl, M. (2009) Liste des Hyménoptères des îlots coralliens francais et mauriciens de l'océan Indien occidental",Hymenoptera,Sphecidae
"Sphex torridus (F.Smith, 1873)",Cosmoledo,"Parnaudeau, R., & Madl, M. (2009) Liste des Hyménoptères des îlots coralliens francais et mauriciens de l'océan Indien occidental",Hymenoptera,Sphecidae
"Sphex torridus (F.Smith, 1873)",Glorioso,"Parnaudeau, R., & Madl, M. (2009) Liste des Hyménoptères des îlots coralliens francais et mauricien de l'océan Indien occidental",Hymenoptera,Sphecidae
"Mesa hova (Turner, 1901)",Glorioso,"Parnaudeau, R., & Madl, M. (2009) Liste des Hyménoptères des îlots coralliens francais et mauricien de l'océan Indien occidental",Hymenoptera,Tiphiidae
"Aphelinoidea oceanica (Timberlake, 1926)",Wake,"Doutt, R.L. (1955) Insects of Micronesia - Hymenoptera: Trichogrammatidae and Mymaridae",Hymenoptera,Trichogrammatidae
"Oligosita hilaris (Perkins, 1910)",Ulithi,"Doutt, R.L. (1955) Insects of Micronesia - Hymenoptera: Trichogrammatidae and Mymaridae",Hymenoptera,Trichogrammatidae
Oligosita sp.,Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Hymenoptera,Trichogrammatidae
Trichogramma sp.,Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Hymenoptera,Trichogrammatidae
Uscana sp.,Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Hymenoptera,Trichogrammatidae
"Eumenes alluaudi (Perez, 1895)",Glorioso,"Parnaudeau, R., & Madl, M. (2009) Liste des Hyménoptères des îlots coralliens francais et mauricien de l'océan Indien occidental",Hymenoptera,Vespidae
"Ropalidia marginata (Lepeletier, 1836)",Eniwetok,"Samuelson, G.A., & Nishida, G.M. (1987) Insects and allies (arthropods) of Enewetak atoll",Hymenoptera,Vespidae
"Ropalidia marginata (Lepeletier, 1836)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Hymenoptera,Vespidae
"Ropalidia marginata (Lepeletier, 1836)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Hymenoptera,Vespidae
Ropalidia sp.,Diego Garcia,"Barnett, L.K., & Emms, C. (1996) An annotated checklist of the Chagos archipelago terrestrial fauna (omitting birds) recorded during the 1996 'Friends of the Chagos' expedition",Hymenoptera,Vespidae
Acroberotha sp.,Glorioso,"Paulian, R. (1989) Les insectes des Îles Glorieuses",Neuroptera,Berothidae
Chrysopa sp.,Glorioso,"Paulian, R. (1989) Les insectes des Îles Glorieuses",Neuroptera,Chrysopidae
Chrysopa sp.,Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Neuroptera,Chrysopidae
"Chrysoperla carnea (Stephens, 1836)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Neuroptera,Chrysopidae
"Chrysoperla carnea (Stephens, 1836)",Laysan,"Butler, G.D., & Usinger, R.L. (1963) Insects and other invertebrates from Laysan Island",Neuroptera,Chrysopidae
"Chrysoperla carnea (Stephens, 1836)",Pearl and Hermes,"Beardsley, J.W. (1966) Insects and other terrestrial arthropods from the Leeward Hawaiian Islands",Neuroptera,Chrysopidae
"Chrysoperla comanche (Banks, 1938)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Neuroptera,Chrysopidae
"Mallada basalis (Walker, 1853)",Nukunonu,"Hickley, A.D. (1969) Ecology of terrestrial arthropods of the Tokelau atolls",Neuroptera,Chrysopidae
"Mallada basalis (Walker, 1853)",Onotoa,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Mallada boninensis (Navás, 1911)",Diego Garcia,"Hutson, A.M. (1981) A preliminary list of insects of Diego Garcia Atoll, Chagos Archipelago",Neuroptera,Chrysopidae
"Plesiochrysa remota (Walker, 1853)",Sorol,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Eniwetok,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Jaluit,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Kapingamarangi,"Niering, W. A. (1963) Terrestrial ecology of Kapingamarangi atoll, Caroline Islands",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Lae,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Likiep,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Nomwin,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Onotoa,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Plesiochrysa ramburi (Schneider, 1851)",Ulithi,"Adams, P.A. (1959) Insects of Micronesia - Neuroptera: Myrmeleontidae and Chrysopidae",Neuroptera,Chrysopidae
"Nimboa pauliani (Kimmins, 1960)",Glorioso,"Paulian, R. (1989) Les insectes des Îles Glorieuses",Neuroptera,Coniopterygidae
Hemerobius sp.,South Keeling,"Wood-Jones, F. (1909) The fauna of the Cocos-Keeling Atoll, collected by F. Wood-Jones",Neuroptera,Hemerobiidae
"Micromus timidus (Hagen, 1853)",Pingelap,"Carpenter, F.M. (1961) Insects of Micronesia - Neuroptera: Hemerobiidae",Neuroptera,Hemerobiidae
"Micromus timidus (Hagen, 1853)",Ulithi,"Carpenter, F.M. (1961) Insects of Micronesia - Neuroptera: Hemerobiidae",Neuroptera,Hemerobiidae
"Sympherobius barberi (Banks, 1903)",Johnston,"Binion Amerson, A., & Shelton, P.C. (1976) The natural history of Johnston atoll, Central Pacific Ocean",Neuroptera,Hemerobiidae
"Sympherobius barberi (Banks, 1903)",Kiritimati,"Krauss, N.L.H. (1953) Insects and other invertebrates from Palmyra atoll and Christmas Island",Neuroptera,Hemerobiidae
"Sympherobius barberi (Banks, 1903)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Neuroptera,Hemerobiidae
"Sympherobius barberi (Banks, 1903)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Neuroptera,Hemerobiidae
"Creoleon mortifer (Walker, 1853)",Aldabra,"Needham, J.G. (1913) No. XII - Neuroptera, Myrmeleonidae from the Indian Ocean",Neuroptera,Myrmeleontidae
"Myrmeleon obscurus (Rambur, 1842)",Aldabra,"Needham, J.G. (1913) No. XII - Neuroptera, Myrmeleonidae from the Indian Ocean",Neuroptera,Myrmeleontidae
"Myrmeleon obscurus (Rambur, 1842)",Farquhar,"Needham, J.G. (1913) No. XII - Neuroptera, Myrmeleonidae from the Indian Ocean",Neuroptera,Myrmeleontidae
"Syngenes maritimus (Needham, 1913)",Aldabra,"Needham, J.G. (1913) No. XII - Neuroptera, Myrmeleonidae from the Indian Ocean",Neuroptera,Myrmeleontidae
Aderus sp.,Diego Garcia,"Hutson, A.M. (1981) A preliminary list of insects of Diego Garcia Atoll, Chagos Archipelago",Coleoptera,Aderidae
"Lasioderma serricorne (Fabricius, 1792)",Johnston,"Binion Amerson, A., & Shelton, P.C. (1976) The natural history of Johnston atoll, Central Pacific Ocean",Coleoptera,Anobiidae
"Lasioderma serricorne (Fabricius, 1792)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Coleoptera,Anobiidae
"Lasioderma serricorne (Fabricius, 1792)",Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Coleoptera,Anobiidae
"Lasioderma serricorne (Fabricius, 1792)",Wake,"Ford, E.J. (1959) Insects of Micronesia - Coleoptera: Anobiidae",Coleoptera,Anobiidae
"Anthicus insularis (Werner, 1965)",Majuro,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Abariringa,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Bikar,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Eniwetok,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Kwajalein,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Majuro,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Onotoa,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Pokak,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Wake,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Anthicus vexator (Werner, 1965)",Wotho,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
Anthicus sp.,Diego Garcia,"Hutson, A.M. (1981) A preliminary list of insects of Diego Garcia Atoll, Chagos Archipelago",Coleoptera,Anthicidae
"Mirosternus gressitti (Ford, 1958)",Ngcheangel,"Ford, E.J. (1959) Insects of Micronesia - Coleoptera: Anobiidae",Coleoptera,Anthicidae
"Mirosternus gressitti (Ford, 1958)",Nomwin,"Ford, E.J. (1959) Insects of Micronesia - Coleoptera: Anobiidae",Coleoptera,Anthicidae
Notoxus sp.,Kavaratti,"Ghosh, A.K. (1991) Fauna of Lakshadweep",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Abariringa,"van Zwaluwenburg, R.H. (1955) The insects and certain other arthropods of Canton Island",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Arno,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",South Keeling,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Jaluit,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Onotoa,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Ulithi,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Utirik,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Sapintus oceanicus (La Ferté-Sénectère, 1849)",Wotho,"Werner, F.G. (1965) Insects of Micronesia - Coleoptera: Anthicidae",Coleoptera,Anthicidae
"Stricticollis tobias (De Marseul, 1879)",Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Coleoptera,Anthicidae
"Araecerus fasciculatus (C.DeGeer, 1775)",South Keeling,"Gibson-Hill, C.A. (1950) Notes on the insects taken on the Cocos-Keeling Islands",Coleoptera,Anthribidae
"Araecerus fasciculatus (C.DeGeer, 1775)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Coleoptera,Anthribidae
"Araecerus fasciculatus (C.DeGeer, 1775)",Laysan,"Butler, G.D. (1961) Insects and other arthropods from Laysan Island",Coleoptera,Anthribidae
"Araecerus fasciculatus (C.DeGeer, 1775)",Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Coleoptera,Anthribidae
"Araecerus fasciculatus (C.DeGeer, 1775)",Pearl and Hermes,"Beardsley, J.W. (1966) Insects and other terrestrial arthropods from the Leeward Hawaiian Islands",Coleoptera,Anthribidae
"Araecerus levipennis (Jordan, 1924)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Coleoptera,Anthribidae
"Araecerus vieillardi (Montrouzier, 1860)",Abariringa,"van Zwaluwenburg, R.H. (1955) The insects and certain other arthropods of Canton Island",Coleoptera,Anthribidae
"Araecerus vieillardi (Montrouzier, 1860)",Oeno,"Zimmerman, E.C. (1938) Anthribidae of Southeastern Polynesia (Coleoptera)",Coleoptera,Anthribidae
"Araecerus vieillardi (Montrouzier, 1860)",Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Coleoptera,Anthribidae
Araecerus sp.,South Keeling,"Gibson-Hill, C.A. (1950) Notes on the insects taken on the Cocos-Keeling Islands",Coleoptera,Anthribidae
Araecerus sp.,Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Coleoptera,Anthribidae
"Exillis lepidus (Jordan, 1922)",Midway,"Suehiro, A. (1960) Insects and other arthropods from Midway atoll",Coleoptera,Anthribidae
"Mauia subnotata (Boheman, 1859)",Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Coleoptera,Anthribidae
"Mauia subnotata (Boheman, 1859)",Takapoto,"Rivière, F. (1979) La vie animale terrestre à Takapoto",Coleoptera,Anthribidae
"Phloeobius pustulosus (Gerstaecker, 1871)",Aldabra,"Jordan, K. (1914) No. XIII - Coleoptera - Anthribidae",Coleoptera,Anthribidae
"Airapus interstitialis (Fairmaire, 1883)",Arno,"Cartwright, O.L., & Gordon, R.D. (1971) Insects of Micronesia - Coleoptera: Sarabaeidae",Coleoptera,Aphodiidae
"Ataenius liogaster (Bates, 1887)",Arno,"Cartwright, O.L., & Gordon, R.D. (1971) Insects of Micronesia - Coleoptera: Sarabaeidae",Coleoptera,Aphodiidae
"Ataenius peregrinator (Harold, 1877)",Arno,"Cartwright, O.L., & Gordon, R.D. (1971) Insects of Micronesia - Coleoptera: Sarabaeidae",Coleoptera,Aphodiidae
"Neotrichiorhyssemus esakii (Nomura, 1943)",Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Coleoptera,Aphodiidae
"Platytomus micros (Bates, 1887)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Coleoptera,Aphodiidae
"Platytomus parvulus (Chevrolat, 1864)",Laysan,"Bryan, E.H. (1926) Insects of Hawaii, Johnston Island and Wake Island",Coleoptera,Aphodiidae
Platytomus sp.,Clipperton,"Garrouste, R., & Hervé, C. (2009) La faune des insectes (Insecta s.l.) de l'atoll de Clipperton",Coleoptera,Aphodiidae
"Pleurophorus parvulus (Chevrolat, 1864)",Abariringa,"van Zwaluwenburg, R.H. (1955) The insects and certain other arthropods of Canton Island",Coleoptera,Aphodiidae
"Pleurophorus parvulus (Chevrolat, 1864)",Laysan,"Butler, G.D. (1961) Insects and other arthropods from Laysan Island",Coleoptera,Aphodiidae
"Pleurophorus parvulus (Chevrolat, 1864)",Midway,"Nishida, G.M. & Beardsley, J.W. (2002) A review of the insects and related arthropods of Midway atoll",Coleoptera,Aphodiidae
"Rhyssemus insictus (Walker, 1858)",South Keeling,"Gibson-Hill, C.A. (1950) Notes on the insects taken on the Cocos-Keeling Islands",Coleoptera,Aphodiidae
Rhyssemus sp.,Kwajalein,"Sugerman, B.B. (1979) Additions to the list of insects and other arthropods from Kwajalein atoll (Marshall Islands)",Coleoptera,Aphodiidae
"Saprosites pygmaeus (Harold, 1877)",Abariringa,"van Zwaluwenburg, R.H. (1955) The insects and certain other arthropods of Canton Island",Coleoptera,Aphodiidae
"Saprosites pygmaeus (Harold, 1877)",Arno,"Cartwright, O.L., & Gordon, R.D. (1971) Insects of Micronesia - Coleoptera: Sarabaeidae",Coleoptera,Aphodiidae
"Saprosites pygmaeus (Harold, 1877)",Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Coleoptera,Aphodiidae
"Saprosites pygmaeus (Harold, 1877)",Palmyra,"Handler, A.T., et al. (2007) Arthropod surveys on Palmyra Atoll, Line Islands, and insights into the decline of the native tree Pisonia grandis (Nycatginaceae)",Coleoptera,Aphodiidae
"Saprosites pygmaeus (Harold, 1877)",Ulithi,"Cartwright, O.L., & Gordon, R.D. (1971) Insects of Micronesia - Coleoptera: Sarabaeidae",Coleoptera,Aphodiidae
Saprosites sp.,Kure,"Butler, G.D., & Usinger, R.L. (1963) Insects and other arthropods from Kure Island",Coleoptera,Aphodiidae
Trichiorhyssemus sp.,Kwajalein,"Sugerman, B.B. (1972) Insects and other arthropods from Kwajalein atoll (Marshall Islands)",Coleoptera,Aphodiidae
"Amphicerus cornutus (Pallas, 1772)",Johnston,"Rash, R. (2020) Checklist and images documenting the biodiversity of Johnston Atoll National Wildlife Refuge",Coleoptera,Bostrichidae
